ds,yhat,yhat_lower,yhat_upper
2016-06-04,211.80083216481552,133.35743921285018,294.4951943101733
2016-06-05,171.11867009464234,90.4324844326614,256.0421363545642
2016-06-06,168.30833406455773,84.87050108363123,253.38421378307024
2016-06-07,169.07903324205074,83.12262889395346,253.50341785690705
2016-06-08,195.91344508246465,119.9495924813345,281.5003693368038
2016-06-09,182.66926567579145,105.89640802481394,264.6564487170264
2016-06-10,196.55283993744698,114.04863703953322,282.4751512613572
2016-06-11,228.25012615346185,144.66513693041142,308.2876276539857
2016-06-12,183.6325496859835,100.58352890828785,271.3950962451895
2016-06-13,176.86793801822267,92.67187787428645,261.74179025917556
2016-06-14,173.74052389082632,90.81113697651925,259.65413657213617
2016-06-15,196.80452528792958,114.57391929431358,278.0475264700162
2016-06-16,179.9841407901316,91.35808910747585,263.94539236083114
2016-06-17,190.54576909951052,114.27089859877783,274.3133311749315
2016-06-18,219.2277399040604,133.59656190321107,304.14474083109326
2016-06-19,171.9451389709272,83.04751304612307,258.6788686848365
2016-06-20,162.8999424651639,76.95872830948527,240.95667228836814
2016-06-21,157.90046424997615,78.05195575577936,245.80934199483303
2016-06-22,179.51463570544675,94.71556258692908,259.41239896460297
2016-06-23,161.66996089307588,84.91043170593242,247.17603789055954
2016-06-24,171.62595362585708,88.93917741449503,255.84648247022784
2016-06-25,200.1043348979366,115.15306280789525,285.26377388262
2016-06-26,152.99455862653562,66.91942353779832,233.32611326051503
2016-06-27,144.46485995475993,55.801781463333256,233.53377028816874
2016-06-28,140.28280386626875,52.10214310993254,220.3462064075844
2016-06-29,162.96982307905526,89.11418737676583,248.0318835066805
2016-06-30,146.40255371805227,63.17032088096592,233.2710060761507
2016-07-01,157.78673814586793,77.24532232217393,243.35852308346347
2016-07-02,187.78893434402818,101.90111322215141,278.0078109111642
2016-07-03,142.2435598834121,62.41721375970751,227.0914159810369
2016-07-04,135.2654250033754,48.48078724067986,221.04333897248088
2016-07-05,132.57169404088694,47.99793567964909,219.76081518259363
2016-07-06,156.6377278944105,75.06170093127776,241.3098225623116
2016-07-07,141.29958289736774,61.867193747844034,223.67219300730315
2016-07-08,153.7289063778634,69.12892093178922,237.95202838513487
2016-07-09,184.56544395198475,95.94555221738,271.3171360237115
2016-07-10,139.6246676348961,55.688985653962895,227.66496889776363
2016-07-11,133.0106661814152,54.52124436395031,219.6099080961639
2016-07-12,130.43822997562467,47.685488839421964,214.26073267431826
2016-07-13,154.38858254932,67.33046012817128,235.35742488718566
2016-07-14,138.71153982045453,64.28268205212395,223.22425031584297
2016-07-15,150.59984916054967,70.02694058723937,232.44945099999032
2016-07-16,180.7209409594374,97.7680959983882,265.81736895888986
2016-07-17,134.92362465567663,46.65564693317471,216.5722101983168
2016-07-18,127.34989817075224,49.71252667681959,206.3028997154378
2016-07-19,123.75583445104007,41.385453006616906,205.98314026056315
2016-07-20,146.66603158157744,62.79339235411829,238.50655043943817
2016-07-21,129.97444399342922,50.04340703410256,210.51670595462022
2016-07-22,140.91738435227984,55.773156336836955,219.91040560584722
2016-07-23,170.2039662941367,90.45835825211064,247.9646086131107
2016-07-24,123.72155646899498,35.98463697950827,198.0740510910391
2016-07-25,115.64643931834621,34.45839834419356,200.21584661036104
2016-07-26,111.7636898368888,27.300812194992496,202.37730440680744
2016-07-27,134.62076853179116,53.29359095267571,224.018591088902
2016-07-28,118.12767929470583,39.00621339244268,201.41460875006314
2016-07-29,129.52949779446732,48.26029053576421,211.05119107283812
2016-07-30,159.5365529133252,78.15906803937828,245.33919654381486
2016-07-31,114.02983606321433,26.7977814580266,191.6561862787266
2016-08-01,107.17184203071511,20.43865242149237,196.33531692455753
2016-08-02,104.72683069267242,18.85891649198447,184.317030658031
2016-08-03,129.2150119436533,44.36245506672115,213.04852341948404
2016-08-04,114.51347706371588,24.01386016815992,205.71107028203417
2016-08-05,127.82966153125807,48.73407865225823,215.0411931330907
2016-08-06,159.83259472313486,71.92159627411004,243.32573014296347
2016-08-07,116.35948054116176,36.029148439894875,207.20171390575766
2016-08-08,111.527778979537,25.90515135008174,196.9210416120402
2016-08-09,111.05674242912806,30.039096839696118,199.76983902032467
2016-08-10,137.4228726235846,51.32751992660013,218.72901009735676
2016-08-11,124.46208513705227,39.873316774266016,210.58703072896617
2016-08-12,139.3443312684373,61.13332061041571,221.6876958312062
2016-08-13,172.705899714987,88.22659174396995,250.01868740401272
2016-08-14,130.35691210549072,49.66062311441955,217.52529505288157
2016-08-15,126.39415634353341,42.505796787888016,210.98036064273674
2016-08-16,126.52319014691969,45.770808783407745,202.20978262305584
2016-08-17,153.21416452800668,69.77926736701394,234.9540604055296
2016-08-18,140.30414368490872,54.56468987444227,225.43472252760935
2016-08-19,154.9716667109611,69.50108213211739,238.38890849692308
2016-08-20,187.86877525310527,106.59801142363365,275.42824239425886
2016-08-21,144.82802902223278,57.22846833980203,231.2417592314494
2016-08-22,139.97466683774087,57.190724163577016,224.58791588583696
2016-08-23,139.04786484417437,53.718423076608396,220.34690507905873
2016-08-24,164.55556587964233,80.4658552027339,247.92937336306974
2016-08-25,150.37568500904143,64.43286968365813,233.13901118392326
2016-08-26,163.7294686819215,82.82561832656096,253.25684238960926
2016-08-27,195.3122663021641,112.34378001353856,274.86775832290675
2016-08-28,150.9992724008813,71.40791420098985,237.55586813506432
2016-08-29,144.95643398460882,60.18340755403543,232.4141861052616
2016-08-30,142.96051114026756,58.43499590088294,226.69661150705954
2016-08-31,167.5527998371187,84.77311744570568,251.4495470507906
2016-09-01,152.63935441219525,74.28657928458284,240.34050237301952
2016-09-02,165.46351625156382,82.60685669401157,244.54801188296221
2016-09-03,196.7360322416122,117.04014159937661,282.8069488491114
2016-09-04,152.34034097728613,67.0692107637102,224.46035180997814
2016-09-05,146.4432355150614,60.79309954562089,222.78116408833728
2016-09-06,144.8148989474749,68.52185747962623,230.25744968866366
2016-09-07,169.98282365546538,89.18915112560616,252.35827238109945
2016-09-08,155.83244726141456,68.12458501613911,236.17555563392986
2016-09-09,169.58030104392282,91.57296896976354,258.70056524917516
2016-09-10,201.9049376156611,114.33137920805589,285.9289247067763
2016-09-11,158.65319348571424,74.84053473426256,249.90623339705925
2016-09-12,153.9519679442014,70.62884695352116,238.25702579703383
2016-09-13,153.52948294331128,73.93010153476257,240.3261985882949
2016-09-14,179.87049984396424,95.38947781788183,260.18236998382935
2016-09-15,166.81828864872585,88.51754628291067,250.3557880411165
2016-09-16,181.5491067041793,93.92287504808284,267.8154532421583
2016-09-17,214.7044146079952,132.065647267486,298.3208550226611
2016-09-18,172.09834669742446,85.78891810595834,259.18562289626595
2016-09-19,167.83058121539415,89.79190460788631,254.541482456166
2016-09-20,167.60854144620507,79.40650481963372,245.8301649714832
2016-09-21,193.90337422938228,114.70722519767322,274.63670620150805
2016-09-22,180.55247681036874,90.56877183312989,265.96507133956726
2016-09-23,194.7343098882467,112.10381454155574,280.253544213763
2016-09-24,227.1007116080868,144.02203825305114,304.6410841376616
2016-09-25,183.48422345633495,98.75795502289435,266.89918704837424
2016-09-26,178.01057355134162,96.49428018518283,269.51021192291205
2016-09-27,176.42025590452707,91.66000705532248,264.0160249472779
2016-09-28,201.22366609943674,117.19201602931949,281.6518188715576
2016-09-29,186.30258483194675,106.97823173712192,269.4211909102631
2016-09-30,198.88377360565053,120.54891173960978,277.84098814275205
2016-10-01,229.6699290498074,139.2068992596498,311.21264327598277
2016-10-02,184.54554300580745,103.67728147990238,266.1226696601469
2016-10-03,177.68785358976882,101.83370610282978,262.8145443523587
2016-10-04,174.88686798319787,91.5699256845543,259.20928019267365
2016-10-05,198.69896091882185,115.84757766369964,284.74375045018115
2016-10-06,183.0468839772892,98.2561853111427,270.63352672894865
2016-10-07,195.19199262246588,111.31982102923429,281.79961634697315
2016-10-08,225.8639778533801,140.473802627183,306.7199272970231
2016-10-09,180.96568667614537,92.0966079439866,268.89870953140513
2016-10-10,174.6832492487699,86.95087876751549,258.5007631179767
2016-10-11,172.80552074526292,90.30223528671185,257.1195661143609
2016-10-12,197.87736302972402,116.0629851014894,282.6970640464823
2016-10-13,183.79961556384487,99.70827039994263,268.0744106722857
2016-10-14,197.80156948149727,114.28338487768492,274.905899533742
2016-10-15,230.5712311355905,150.40452700738786,310.6856211749251
2016-10-16,187.9609510735616,109.36000579040585,274.01432469267075
2016-10-17,184.09862049692833,102.26156764823253,267.1047081300395
2016-10-18,184.70842022418626,94.1291784347234,269.2425195776148
2016-10-19,212.26561749991552,130.16139777853826,296.62603231070517
2016-10-20,200.59822431461444,111.67499814409024,281.68895520291795
2016-10-21,216.86129025755505,136.3657941165181,301.2025577304813
2016-10-22,251.669071159247,168.85767376343077,328.45081786550327
2016-10-23,210.80260142162624,130.45002902262925,291.7535475376089
2016-10-24,208.32282224970123,125.36117971089456,292.96425753497
2016-10-25,209.89320044856214,126.73346527194072,295.264357842052
2016-10-26,237.9362835818715,157.9761264402791,315.43977057840465
2016-10-27,226.23695769675456,147.36729300252725,307.3564411052096
2016-10-28,241.91813653613906,161.19616685888502,323.58297178620484
2016-10-29,275.5740839227757,185.34173587198887,359.8272466933769
